company_name,status_label,year,current_assets,cogs,depreciation_&_amortization,ebitda,inventory,net_income,total_receivables,market_value,net_sales,total_assets,longterm_debt,ebit,gross_profit,current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operating_expenses
C_6059,alive,2000,41.247,30.39,3.214,1.487,14.11,-1.045,15.202,27.9256,52.843,47.935,58.9395,-1.727,22.453,11.097,-16.201,52.843,11.097,51.356
C_6059,alive,2003,28.881,11.476,1.182,8.253,0.622,6.871,9.292,209.8607,27.973,41.701,0.183,7.071,16.497,15.045,-40.885,27.973,15.228,19.72
C_6059,alive,2004,25.937,12.936,2.819,2.933,1.323,0.424,11.296,71.7816,26.342,86.491,11.974,0.114,13.406,29.28,-38.467,26.342,45.896,23.409
C_6059,alive,2005,17.136,16.07,6.658,5.0,1.147,-2.905,10.766,34.0512,39.452,67.398,14.444,-1.658,23.382,16.772,-45.783,39.452,33.993,34.452
C_6059,alive,2007,20.487,14.26,2.464,4.898,0.922,0.598,10.959,53.3867,35.953,53.727,8.765,2.434,21.693,19.092,-57.407,35.953,30.212,31.055
C_6059,alive,2008,20.486,13.919,2.21,6.119,1.91,2.929,11.484,15.6056,37.821,45.411,4.942,3.909,23.902,18.684,-61.892,37.821,25.469,31.702
C_6059,alive,2009,20.35,13.185,1.364,8.048,1.72,4.824,11.344,62.0688,38.196,45.837,1.535,6.684,25.011,15.576,-55.04,38.196,17.368,30.148
C_6059,alive,2016,18.41,5.297,1.042,7.647,3.376,3.435,5.867,48.8187,24.778,43.755,4.0,6.605,19.481,10.421,-67.169,24.778,14.421,17.131
C_6059,alive,2017,25.589,8.68,1.11,6.811,5.823,2.516,10.151,56.1227,28.812,56.95,5.942,5.701,20.132,16.595,-62.863,28.812,22.537,22.001
C_6069,alive,2000,29.494,58.12,4.591,7.144,5.415,-0.572,19.915,74.9288,78.733,108.175,42.396,2.553,20.613,23.827,-20.067,78.733,66.223,71.589
C_6069,alive,2001,38.025,106.783,8.461,12.486,7.96,-3.952,19.897,39.9971,139.063,127.344,50.931,4.025,32.28,19.264,-20.252,139.063,70.195,126.577
C_6069,alive,2002,41.008,159.44,7.888,24.259,11.035,9.815,25.329,137.4726,205.585,143.373,39.259,16.371,46.145,25.752,-11.352,205.585,65.011,181.326
C_6071,alive,1999,71.943,32.443,1.997,13.231,23.397,7.894,30.843,174.9618,75.82,82.823,58.9395,11.234,43.377,15.413,20.846,75.82,17.417,62.589
C_6071,alive,2000,131.855,49.673,2.591,22.795,23.397,13.594,50.118,557.4701,110.266,148.074,58.9395,20.204,60.593,20.1,34.44,110.266,23.016,87.471
C_6071,alive,2003,53.901,60.148,4.843,11.001,23.397,3.706,21.751,364.8529,128.908,104.579,6.25,6.158,68.76,41.962,-52.68,128.908,48.212,117.907
C_6071,alive,2004,48.255,52.186,9.384,11.537,23.397,-1.196,11.144,186.134,118.891,93.019,58.9395,2.153,66.705,35.657,-53.876,118.891,35.657,107.354
C_6071,alive,2005,49.549,49.908,9.2,11.532,23.397,2.069,12.225,138.9371,116.584,87.125,58.9395,2.332,66.676,31.634,-53.848,116.584,31.634,105.052
C_6072,failed,1999,20.772,27.474,1.325,4.283,8.412,0.754,11.286,12.095,53.102,32.101,9.504,2.958,25.628,12.659,2.315,53.102,22.333,48.819
C_6072,failed,2000,23.412,34.469,1.63,5.035,9.768,0.741,12.652,5.7011,64.291,38.744,10.593,3.405,29.822,17.243,3.024,64.291,27.974,59.256
C_6072,failed,2001,23.218,35.94,1.454,3.11,7.64,0.003,13.856,8.6701,63.336,47.91,4.941,1.656,27.396,30.208,3.053,63.336,35.287,60.226
C_6073,alive,1999,94.452,128.966,1.155,16.877,2.257,10.408,28.941,358.5016,174.902,102.96,58.9395,15.722,45.936,41.309,13.298,174.902,42.14,158.025
C_6073,alive,2010,80.652,110.636,1.812,1.206,3.363,-6.814,11.057,151.6811,144.652,124.389,58.9395,-0.606,34.016,43.328,-41.809,144.652,54.876,143.446
C_6076,alive,1999,71.248,51.154,6.215,13.265,35.47,0.172,17.561,325.3663,81.521,115.762,22.517,7.05,30.367,30.786,12.346,81.521,53.303,68.256
C_6076,alive,2012,106.472,59.595,3.927,9.892,40.352,3.11,19.948,91.2435,88.374,167.589,58.9395,5.965,28.779,13.096,-53.014,88.374,16.675,78.482
C_6076,alive,2014,103.193,60.693,5.639,4.292,38.574,-1.388,18.035,91.9436,83.499,161.517,58.9395,-1.347,22.806,14.771,-60.72,83.499,16.829,79.207
C_6076,alive,2016,107.286,50.103,4.865,11.516,40.152,5.636,14.453,158.5536,81.349,154.246,58.9395,6.651,31.246,13.05,-64.732,81.349,13.955,69.833
C_6076,alive,2018,128.54,60.479,4.871,17.018,58.571,9.654,19.586,173.9348,102.397,223.524,58.9395,12.147,41.918,28.709,-47.155,102.397,28.992,85.379
C_6079,alive,1999,44.809,25.531,0.676,-1.018,23.397,0.019,5.514,142.736,35.186,46.115,58.9395,-1.694,9.655,5.139,14.133,35.186,5.139,36.204
C_6079,alive,2000,40.452,23.354,0.536,-0.995,23.397,0.026,3.09,34.1854,34.135,44.617,58.9395,-1.531,10.781,3.452,14.159,34.135,3.452,35.13
C_6079,alive,2001,38.272,13.203,0.334,-1.45,23.397,-6.121,5.954,29.3247,20.419,38.762,58.9395,-1.784,7.216,3.053,8.038,20.419,3.053,21.869
C_6079,alive,2002,39.868,12.037,0.189,3.045,23.397,2.299,3.367,33.4943,21.703,40.241,58.9395,2.856,9.666,2.138,10.337,21.703,2.138,18.658
C_6080,alive,1999,37.738,66.461,2.888,3.88,23.397,1.223,16.628,19.015,80.86,66.404,58.9395,0.992,14.399,10.769,-3.973,80.86,12.243,76.98
C_6080,alive,2000,30.952,72.601,3.261,0.557,23.397,-2.433,16.483,10.4583,84.29,62.31,58.9395,-2.704,11.689,9.223,-6.406,84.29,10.582,83.733
C_6080,alive,2003,17.479,45.729,2.013,-0.418,23.397,-3.644,7.803,10.0019,53.512,49.054,58.9395,-2.431,7.783,10.134,-19.214,53.512,10.134,53.93
C_6080,alive,2004,16.871,23.953,0.887,-0.328,23.397,-2.655,5.299,12.0175,30.002,43.54,0.234,-1.215,6.049,7.026,-21.875,30.002,7.281,30.33
C_6080,alive,2005,18.335,27.543,0.989,1.037,23.397,0.39,5.639,17.798,34.157,43.588,0.233,0.048,6.614,6.705,-21.493,34.157,6.947,33.12
C_6080,alive,2006,21.37,31.992,1.055,1.066,23.397,1.327,7.672,27.3816,39.329,45.951,0.317,0.011,7.337,7.656,-20.156,39.329,7.973,38.263
C_6080,alive,2007,13.443,37.139,1.099,1.945,23.397,1.458,7.704,20.5358,45.432,47.849,0.231,0.846,8.293,8.182,-18.698,45.432,8.413,43.487
C_6080,alive,2008,13.31,39.948,1.546,2.072,23.397,0.738,9.304,5.617,48.978,48.713,0.23,0.526,9.03,8.309,-17.96,48.978,8.539,46.906
C_6080,alive,2009,13.84,30.114,1.688,0.71,23.397,-0.774,7.119,7.9863,36.92,47.757,0.229,-0.978,6.806,8.128,-18.734,36.92,8.357,36.21
C_6080,alive,2010,14.722,35.751,1.684,1.019,23.397,-0.543,8.216,10.3826,43.453,47.337,0.228,-0.665,7.702,8.132,-19.277,43.453,8.36,42.434
C_6080,alive,2011,21.209,44.979,1.663,1.741,23.397,0.776,12.887,11.0211,53.986,53.367,0.227,0.078,9.007,13.19,-18.501,53.986,13.417,52.245
C_6080,alive,2012,18.186,40.321,1.635,1.134,23.397,-0.326,9.253,14.5271,48.891,50.155,0.224,-0.501,8.57,10.074,-18.827,48.891,10.298,47.757
C_6080,alive,2013,21.181,49.598,1.636,1.907,23.397,0.438,10.204,19.7756,59.47,55.579,0.39,0.271,9.872,11.644,-18.389,59.47,12.109,57.563
C_6080,alive,2014,14.553,42.662,2.18,0.884,0.947,-1.08,8.758,9.9639,51.472,57.844,4.133,-1.296,8.81,10.551,-19.469,51.472,14.922,50.588
C_6080,alive,2015,12.788,44.197,2.56,1.258,0.83,-0.712,9.612,7.1877,53.09,62.302,8.249,-1.302,8.893,12.147,-20.181,53.09,20.546,51.832
C_6080,alive,2016,14.918,50.519,2.816,2.63,0.773,-0.069,11.349,11.2189,61.352,67.898,11.746,-0.186,10.833,14.676,-20.25,61.352,26.522,58.722
C_6080,alive,2017,12.907,44.672,2.996,2.725,0.85,-0.307,10.486,7.606,55.848,65.378,11.602,-0.271,11.176,13.104,-20.557,55.848,24.806,53.123
C_6080,alive,2018,15.63,49.794,2.877,3.44,0.82,-1.144,12.751,10.2688,62.234,64.769,10.855,0.563,12.44,16.321,-21.701,62.234,27.276,58.794
C_6083,alive,1999,56.662,122.138,1.549,8.366,18.973,2.703,27.173,38.5531,159.845,75.693,30.139,6.817,37.707,30.069,-1.271,159.845,60.306,151.479
C_6083,alive,2000,64.656,142.422,2.009,7.85,26.322,2.011,29.445,34.04,187.715,84.509,33.089,5.841,45.293,32.77,1.227,187.715,66.323,179.865
C_6083,alive,2001,74.506,146.876,2.216,6.448,30.781,0.849,36.16,11.063,196.241,93.275,38.336,4.232,49.365,35.041,2.076,196.241,74.24,189.793
C_6083,alive,2002,81.605,179.711,1.421,5.582,33.636,1.385,39.632,24.6296,237.275,99.699,40.425,4.161,57.564,36.417,3.461,237.275,77.988,231.693
C_6083,alive,2003,85.326,171.22,1.023,0.075,39.963,-2.027,40.948,16.9208,226.136,105.696,42.688,-0.948,54.916,39.985,1.89,226.136,84.48,226.061
C_6085,alive,1999,32.388,18.902,2.068,3.605,23.397,1.755,20.67,209.6139,55.757,38.43,1.12,1.537,36.855,14.786,-43.362,55.757,16.47,52.152
C_6088,alive,2003,17.979,11.333,0.753,4.742,3.659,2.778,5.38,159.205,31.333,20.563,58.9395,3.989,20.0,5.501,-3.84,31.333,5.603,26.591
C_6088,alive,2004,49.85,17.51,0.994,4.508,7.815,2.335,10.588,418.3995,45.54,69.115,1.26,3.514,28.03,10.993,-1.528,45.54,12.638,41.032
C_6088,alive,2005,55.869,22.621,2.033,2.472,9.477,-0.759,12.878,203.0114,60.293,76.264,0.821,0.439,37.672,14.503,-2.114,60.293,17.465,57.821
C_6088,alive,2008,61.266,43.824,3.344,4.603,17.604,-7.152,24.487,32.0998,95.383,81.175,1.219,1.259,51.559,24.12,-19.392,95.383,32.478,90.78
C_6088,alive,2010,57.126,33.069,1.683,11.028,11.546,-2.605,17.002,95.8143,87.053,72.107,58.9395,9.345,53.984,26.024,-26.525,87.053,32.423,76.025
C_6090,alive,1999,13.367,24.301,2.263,5.343,4.018,1.502,3.072,23.0035,32.555,45.12,4.806,3.08,8.254,5.204,4.133,32.555,13.136,27.212
C_6090,alive,2000,11.839,27.916,2.199,6.886,4.903,2.697,1.622,40.6583,38.516,47.964,2.298,4.687,10.6,7.732,6.83,38.516,13.279,31.63
C_6090,alive,2001,14.256,35.652,2.326,7.136,3.199,1.033,2.353,37.2551,46.904,52.574,7.723,4.81,11.252,4.944,7.863,46.904,15.878,39.768
C_6090,alive,2002,16.292,34.209,1.861,2.412,4.574,-4.504,3.65,18.2347,41.023,53.841,11.417,0.551,6.814,6.845,3.359,41.023,21.626,38.611
C_6090,alive,2005,20.489,58.487,2.395,3.383,9.343,0.111,8.212,13.0248,64.646,52.205,16.073,0.988,6.159,14.187,-10.48,64.646,33.823,61.263
C_6090,alive,2006,36.221,105.361,2.43,13.155,9.684,5.895,21.798,44.1396,121.823,67.787,8.4,10.725,16.462,28.634,-4.585,121.823,43.51,108.668
C_6091,alive,1999,34.905,68.726,2.446,12.132,33.042,5.048,25.409,39.2366,80.858,50.324,10.501,9.686,12.132,7.937,22.754,80.858,18.438,68.726
C_6091,alive,2000,40.458,80.994,2.689,10.901,36.545,4.105,0.778,31.1115,91.895,58.429,12.34,8.212,10.901,10.098,26.859,91.895,22.438,80.994
C_6091,alive,2001,43.216,88.417,2.99,6.138,39.33,1.174,25.409,42.1339,94.555,60.121,9.44,3.148,6.138,13.516,28.033,94.555,22.956,88.417
C_6091,alive,2002,43.204,92.93,2.48,6.337,39.342,1.641,0.939,30.836,99.267,60.83,7.55,3.857,6.337,14.455,29.674,99.267,22.005,92.93
C_6091,alive,2003,43.478,57.911,2.444,4.694,40.545,0.879,25.409,45.0832,102.673,63.651,6.154,2.25,44.762,17.693,30.553,102.673,23.847,97.979
C_6093,alive,2005,20.644,31.587,0.622,3.692,1.237,2.909,15.061,33.1648,50.138,51.512,4.24,3.07,18.551,14.502,-7.196,50.138,18.746,46.446
C_6093,alive,2006,18.264,55.753,0.786,5.247,0.901,5.887,12.601,58.6936,77.636,64.576,9.912,4.461,21.883,8.245,-0.581,77.636,18.161,72.389
C_6093,alive,2007,32.016,67.322,0.776,5.949,2.157,7.349,20.73,42.8315,93.108,75.08,2.105,5.173,25.786,12.818,7.304,93.108,15.464,87.159
C_6105,alive,2004,2.283,6.496,1.207,1.319,0.373,0.023,1.429,11.8625,10.967,5.092,0.561,0.112,4.471,2.636,-12.965,10.967,3.197,9.648
C_6105,alive,2005,3.252,6.929,1.008,2.151,0.618,0.966,1.891,10.904,12.479,7.23,0.832,1.143,5.55,3.668,-12.512,12.479,4.5,10.328
C_6105,alive,2006,5.581,8.459,1.137,3.454,0.82,2.724,2.385,18.1872,15.929,10.93,1.956,2.317,7.47,4.434,-10.873,15.929,6.39,12.475
C_6105,alive,2007,6.942,8.991,1.483,4.28,0.505,1.769,2.313,18.2618,17.662,12.403,2.342,2.797,8.671,5.198,-10.791,17.662,7.54,13.382
C_6105,alive,2008,10.401,11.669,1.685,6.063,0.837,4.144,3.76,45.0976,22.786,19.34,3.345,4.378,11.117,7.435,-8.637,22.786,10.78,16.723
C_6105,alive,2009,13.261,16.076,2.19,8.672,0.89,3.285,4.006,48.7879,30.756,20.484,2.671,6.482,14.68,8.508,-8.062,30.756,11.179,22.084
C_6105,alive,2010,15.513,15.479,2.367,8.003,1.173,3.244,3.854,45.4792,29.605,23.391,1.77,5.636,14.126,13.868,-11.079,29.605,16.527,21.602
C_6116,alive,1999,23.608,68.115,5.213,3.569,12.141,-1.266,10.42,16.4914,80.575,52.714,58.9395,-1.644,12.46,8.562,-7.508,80.575,12.412,77.006
C_6120,failed,1999,30.339,77.025,0.446,3.678,7.61,1.902,17.299,20.67,90.24,38.966,3.622,3.232,13.215,20.731,1.671,90.24,24.353,86.562
C_6120,failed,2000,44.193,113.687,1.061,3.909,9.557,0.985,30.983,8.676,131.233,59.311,7.988,2.848,17.546,34.831,2.392,131.233,42.819,127.324
C_6120,failed,2001,51.609,154.622,1.603,6.458,9.001,2.526,38.102,54.8558,178.236,68.977,3.495,4.855,23.614,44.726,5.477,178.236,48.221,171.778
C_6122,alive,2000,12.012,30.173,8.602,9.433,23.397,13.852,10.639,200.6578,44.107,252.733,45.01,0.831,13.934,4.902,-54.255,44.107,54.313,34.674
C_6124,alive,1999,24.821,19.588,4.888,2.751,23.397,-1.288,3.101,65.236,32.584,41.78,2.038,-2.137,12.996,6.807,-10.968,32.584,8.845,29.833
C_6124,alive,2002,43.391,47.511,8.952,19.839,0.382,11.062,21.065,151.3316,107.714,117.38,12.522,10.887,60.203,25.369,-15.232,107.714,51.661,87.875
C_6124,alive,2004,74.907,62.845,10.24,28.959,23.397,-4.002,19.231,211.4354,136.524,151.548,3.312,18.719,73.679,35.454,-7.864,136.524,47.203,107.565
C_6124,alive,2005,93.959,69.69,9.455,29.265,23.397,12.933,15.499,414.406,146.317,170.109,1.38,19.81,76.627,33.522,4.07,146.317,48.045,117.052
C_6127,alive,2001,36.291,50.601,4.208,10.028,23.045,2.966,6.285,34.6421,70.823,68.002,12.621,5.82,20.222,8.54,22.705,70.823,22.353,60.795
C_6127,alive,2004,36.218,65.023,4.487,7.938,23.687,0.43,9.162,44.5568,85.908,65.381,18.583,3.451,20.885,10.625,10.377,85.908,31.029,77.97
C_6127,alive,2005,44.271,72.484,3.842,14.123,25.333,5.151,16.088,118.4342,101.073,71.957,15.462,10.281,28.589,15.33,15.408,101.073,32.125,86.95
C_6127,alive,2006,79.47,85.707,3.82,20.043,33.956,10.675,14.89,173.1902,122.993,108.61,0.583,16.223,37.286,14.059,26.023,122.993,18.1,102.95
C_6127,alive,2007,76.858,119.035,4.553,26.001,40.94,13.157,30.218,303.1153,168.502,166.118,29.106,21.448,49.467,21.602,39.177,168.502,61.291,142.501
C_6128,alive,1999,65.016,183.446,3.977,1.951,57.293,-3.133,1.1,8.0929,276.843,89.674,10.0,-2.026,93.397,29.433,-14.01,276.843,39.83,274.892
C_6137,alive,1999,32.661,52.652,3.939,6.32,8.935,1.402,10.168,73.08,84.771,84.612,11.255,2.381,32.119,14.225,-0.514,84.771,26.724,78.451
C_6137,alive,2000,48.959,83.013,6.435,9.842,22.41,0.519,18.58,43.9313,127.206,132.164,45.685,3.407,44.193,25.245,-0.25,127.206,73.52,117.364
C_6137,alive,2001,47.762,105.188,7.927,14.305,19.844,1.74,19.211,167.2815,158.87,129.766,40.313,6.378,53.682,25.877,0.591,158.87,69.012,144.565
C_6137,alive,2002,68.796,125.164,3.824,10.279,12.124,-0.033,19.978,166.6437,187.537,128.207,14.11,6.455,62.373,45.546,3.777,187.537,62.554,177.258
C_6138,alive,1999,8.83,11.508,1.026,2.979,2.915,-1.075,3.224,21.1358,20.695,22.425,0.856,1.953,9.187,6.779,1.692,20.695,8.97,17.716
C_6138,alive,2000,15.523,8.876,1.076,1.584,3.015,-1.883,3.0,24.214,19.473,29.134,58.9395,0.508,10.597,5.146,-0.191,19.473,5.146,17.889
C_6138,alive,2001,15.891,9.962,1.097,1.973,3.267,0.591,3.322,29.7592,20.482,28.586,58.9395,0.876,10.52,4.007,0.4,20.482,4.007,18.509
C_6138,alive,2003,18.417,8.285,0.733,2.387,2.386,1.007,3.174,28.2805,18.332,21.02,58.9395,1.654,10.047,2.363,-6.73,18.332,3.571,15.945
C_6138,alive,2004,21.929,9.167,0.824,3.769,3.394,1.801,3.889,58.3254,21.276,25.211,58.9395,2.945,12.109,4.711,-4.929,21.276,5.897,17.507
C_6138,alive,2005,21.773,14.574,1.291,7.832,2.94,-0.581,6.42,116.033,32.319,29.484,58.9395,6.541,17.745,8.217,-5.51,32.319,10.174,24.487
C_6138,alive,2006,24.809,15.681,0.843,6.263,1.962,3.595,5.668,51.8874,32.532,30.968,58.9395,5.42,16.851,5.687,-1.915,32.532,6.839,26.269
C_6139,alive,2005,41.85,29.862,0.447,0.643,16.151,3.24,14.182,27.3768,56.424,44.102,58.9395,0.196,26.562,11.975,-54.259,56.424,11.975,55.781
C_6139,alive,2006,49.733,41.969,0.335,3.775,24.651,9.0,13.557,47.1992,76.03,55.603,58.9395,3.44,34.061,13.734,-45.26,76.03,13.734,72.255
C_6139,alive,2007,60.194,54.148,0.46,4.566,28.745,9.401,18.009,55.998,94.604,71.186,58.9395,4.106,40.456,17.887,-34.191,94.604,17.887,90.038
C_6139,alive,2010,51.288,47.99,0.514,5.779,27.088,5.047,16.824,35.9332,86.247,62.529,58.9395,5.265,38.257,15.43,-42.68,86.247,15.43,80.468
C_6139,alive,2011,66.927,53.114,0.613,7.334,26.48,14.464,20.035,50.4084,96.504,80.541,58.9395,6.721,43.39,18.151,-28.155,96.504,18.151,89.17
C_6140,alive,1999,26.071,138.086,1.598,3.868,21.605,1.154,2.64,14.308,167.079,43.675,2.517,2.27,28.993,20.079,8.243,167.079,23.01,163.211
C_6140,alive,2000,23.587,156.085,1.865,1.5,18.001,-4.872,2.171,3.7187,186.299,41.811,3.344,-0.365,30.214,23.084,2.442,186.299,26.923,184.799
C_6140,alive,2001,25.241,147.038,1.886,3.676,19.36,0.556,2.117,4.8681,177.856,41.606,3.077,1.79,30.818,22.673,2.895,177.856,26.265,174.18
C_6140,alive,2002,25.897,145.144,1.831,2.917,18.626,0.285,3.977,3.6781,176.19,40.19,2.811,1.086,31.046,21.19,3.149,176.19,24.595,173.273
C_6140,alive,2003,27.279,143.747,1.816,4.375,19.54,1.381,2.501,11.359,177.066,40.94,2.544,2.559,33.319,20.712,4.403,177.066,23.94,172.691
C_6140,alive,2004,31.079,169.017,1.849,6.674,23.14,2.688,0.805,26.257,209.39,46.202,2.884,4.825,40.373,22.465,7.138,209.39,26.269,202.716
C_6140,alive,2005,30.31,176.679,1.934,6.924,23.027,3.015,0.843,30.9225,219.414,49.632,3.34,4.99,42.735,21.057,10.112,219.414,25.589,212.49
C_6140,alive,2006,32.431,177.931,2.416,7.083,22.829,2.668,1.133,32.4335,222.022,54.035,3.348,4.667,44.091,22.115,12.824,222.022,27.039,214.939
C_6142,failed,1999,75.27,178.606,5.198,20.634,62.136,9.076,9.557,284.4985,283.287,141.619,5.717,15.436,104.681,43.746,15.784,283.287,54.374,262.653
C_6143,alive,2003,68.246,22.602,6.207,5.132,23.397,-4.497,20.208,190.3569,104.455,101.406,58.9395,-1.075,81.853,41.161,-47.532,104.455,56.225,99.323
C_6143,alive,2004,74.547,24.355,4.935,8.303,23.397,1.298,24.776,157.7736,104.657,105.455,58.9395,3.368,80.302,45.625,-46.33,104.657,58.51,96.354
C_6143,alive,2005,84.106,23.212,3.292,16.471,23.397,11.591,26.798,188.9369,106.401,111.581,58.9395,13.179,83.189,45.217,-34.905,106.401,56.213,89.93
C_6143,alive,2006,96.545,27.001,3.956,15.478,23.397,13.797,31.233,361.7044,128.569,147.589,58.9395,11.522,101.568,59.247,-20.513,128.569,69.779,113.091
C_6143,alive,2008,76.687,22.027,3.647,16.628,23.397,13.578,28.017,130.7432,130.99,150.512,30.0,12.981,108.963,55.986,12.257,130.99,94.264,114.362
C_6143,alive,2009,114.374,16.334,3.123,20.553,23.397,12.179,33.176,194.5816,119.333,169.764,30.0,17.43,102.999,60.26,25.118,119.333,93.745,98.78
C_6143,alive,2010,113.811,18.774,5.017,16.892,23.397,10.647,28.642,259.9941,123.667,195.631,40.0,11.875,104.893,60.505,37.17,123.667,103.009,106.775
C_6144,alive,1999,42.389,78.929,4.454,20.7,27.172,8.261,14.071,58.1753,107.755,128.52,39.251,16.246,28.826,20.364,12.552,107.755,71.037,87.055
C_6144,alive,2000,32.725,74.634,6.211,14.298,22.07,2.723,9.861,39.1834,96.912,116.743,36.102,8.087,22.278,9.076,15.275,96.912,56.537,82.614
C_6144,alive,2001,35.557,70.423,7.067,16.687,22.926,4.379,11.729,77.1363,97.935,131.181,39.792,9.62,27.512,14.661,19.655,97.935,66.454,81.248
C_6144,alive,2002,45.179,63.448,6.935,9.197,33.977,-4.669,10.89,25.9705,83.63,132.814,30.039,2.262,20.182,31.125,15.426,83.63,72.38,74.433
C_6144,alive,2003,40.642,59.527,7.15,8.954,27.097,-3.994,11.21,19.9773,79.119,109.748,23.47,1.804,19.592,18.122,11.432,79.119,53.309,70.165
C_6145,alive,1999,33.427,37.458,2.391,16.674,15.061,9.188,15.777,94.318,81.59,92.596,8.7,14.283,44.132,13.801,9.071,81.59,22.61,64.916
C_6145,alive,2002,27.653,40.298,1.429,3.206,8.669,-6.126,6.79,14.7971,70.331,53.381,7.778,1.777,30.033,8.952,-22.611,70.331,16.73,67.125
C_6145,alive,2003,21.758,42.748,1.498,2.146,9.053,-1.468,8.047,36.6383,72.658,51.439,7.451,0.648,29.91,8.43,-24.079,72.658,15.881,70.512
C_6145,alive,2004,25.739,45.543,1.277,4.818,9.723,1.868,8.387,44.7694,79.269,52.924,7.685,3.541,33.726,7.479,-22.211,79.269,15.164,74.451
C_6145,alive,2006,23.024,35.701,1.43,2.143,11.788,0.435,6.86,30.2082,65.564,54.6,6.301,0.713,29.863,10.909,-24.389,65.564,17.21,63.421
C_6146,alive,2000,83.741,1.035,5.137,3.995,23.397,-3.844,23.729,485.9551,86.056,113.034,58.9395,-1.142,85.021,19.258,-20.088,86.056,20.773,82.061
C_6152,alive,2007,4.025,6.942,0.203,1.068,0.364,0.785,1.331,35.874,11.956,4.691,58.9395,0.865,5.014,2.057,-6.547,11.956,2.522,10.888
C_6152,alive,2008,4.17,7.726,0.266,0.333,0.581,0.082,1.184,34.595,12.841,5.676,58.9395,0.067,5.115,2.274,-6.465,12.841,2.79,12.508
C_6152,alive,2009,9.474,9.811,0.418,4.394,2.283,4.197,1.606,84.3209,20.297,15.188,58.9395,3.976,10.486,4.908,-2.269,20.297,5.618,15.903
C_6152,alive,2010,25.291,15.147,0.796,15.194,1.738,9.356,2.033,68.5032,39.156,31.632,58.9395,14.398,24.009,3.674,7.087,39.156,4.691,23.962
C_6152,alive,2012,22.542,14.282,1.117,-1.104,2.219,-3.621,2.427,51.3963,21.787,27.638,58.9395,-2.221,7.505,3.935,0.491,21.787,4.458,22.891
C_6152,alive,2013,20.424,14.517,1.103,-1.422,1.632,-2.712,2.595,40.2039,21.53,25.532,58.9395,-2.525,7.013,3.781,-2.221,21.53,4.462,22.952
C_6152,alive,2014,21.888,16.938,1.105,0.812,1.32,0.956,6.266,67.3156,26.57,26.461,58.9395,-0.293,9.632,4.0,-1.265,26.57,4.557,25.758
C_6152,alive,2015,25.275,19.34,0.83,2.066,2.738,1.16,6.647,106.9188,30.902,29.751,58.9395,1.236,11.562,5.564,-0.105,30.902,6.165,28.836
C_6152,alive,2016,22.863,21.75,0.816,1.011,3.919,0.013,5.814,67.8036,33.383,30.147,58.9395,0.195,11.633,5.631,-0.092,33.383,6.304,32.372
C_6152,alive,2017,17.02,25.667,1.485,1.0,4.098,-1.293,7.553,67.7138,38.188,34.464,2.002,-0.485,12.521,6.532,-1.385,38.188,9.177,37.188
C_6152,alive,2018,16.25,27.989,1.561,0.984,3.986,-0.672,6.37,59.3426,40.141,33.231,1.465,-0.577,12.152,5.992,-2.057,40.141,8.057,39.157
C_6153,alive,2003,85.718,31.424,4.062,6.078,26.135,2.458,18.416,333.4135,62.556,107.542,58.9395,2.016,31.132,18.148,-17.192,62.556,18.148,56.478
C_6154,alive,1999,61.809,248.085,1.13,5.363,51.455,0.785,6.101,21.0188,285.493,97.307,9.051,4.233,37.408,56.681,4.815,285.493,66.292,280.13
C_6154,alive,2001,44.014,235.036,1.613,5.61,31.887,-2.136,5.656,5.5248,275.76,81.842,12.797,3.997,40.724,39.898,-2.285,275.76,54.39,270.15
C_6154,alive,2003,51.445,239.021,1.009,5.916,37.774,2.378,6.058,8.61,279.777,65.264,12.076,4.907,40.756,45.406,-22.839,279.777,58.336,273.861
C_6154,alive,2004,56.72,226.31,0.997,5.6,43.44,3.748,5.081,5.9851,265.281,74.223,8.621,4.603,38.971,53.82,-19.091,265.281,63.29,259.681
C_6154,alive,2005,45.932,197.344,0.998,6.663,33.542,1.292,4.33,8.4357,233.08,61.886,7.884,5.665,35.736,42.323,-17.477,233.08,50.335,226.417
C_6156,alive,1999,28.007,99.729,2.969,20.15,13.319,10.788,0.433,128.5203,179.73,44.779,0.326,17.181,80.001,16.344,10.147,179.73,17.487,159.58
C_6156,alive,2001,21.643,71.602,3.916,3.412,8.386,-3.66,0.732,70.8807,128.736,33.143,58.9395,-0.504,57.134,15.721,-2.015,128.736,17.051,125.324
C_6156,alive,2012,35.302,34.641,4.755,3.775,15.154,-1.388,1.308,14.8818,173.447,47.56,0.938,-0.98,138.806,24.221,-7.597,173.447,27.339,169.672
C_6156,alive,2013,43.674,36.097,2.12,6.876,13.988,3.174,0.427,45.0118,177.423,56.061,0.45,4.756,141.326,30.058,-4.489,177.423,32.609,170.547
C_6156,alive,2014,49.363,38.35,1.608,14.35,10.591,6.496,0.508,71.3154,190.081,67.398,0.852,12.742,151.731,33.008,2.641,190.081,36.022,175.731
